Institution_ID,Institution_Type,Country,Employee_Count,Annual_Revenue_M,IT_Spend_Percent_Revenue,AI_Budget_Allocated,AI_Budget_Percent_Revenue,Budget_Growth_YoY,Has_Dedicated_AI_Team,Technical_Readiness_Score,API_Integration_Score,Data_Lake_Exists,Legacy_System_Score,Data_Maturity_Index,Governance_Framework_Exists,Governance_Maturity,AI_Governance_Committee,Model_Risk_Management_Maturity,Compliance_Incidents_12M,Risk_Culture_Score,Data_Privacy_Compliant,Cybersecurity_Level,Leadership_Commitment,Training_Investment_Per_Employee,Vendor_Strategy,Deployment_Mode,Existing_AI_Projects,Use_Case_Breadth,LLM_Adoption_Status
34120,Brokerage/Dealer,United Kingdom,1106,2569.22,4.07,28.12,1.002,7.39,0,69,32,1,58,0.698,1,3,1,3,3,1,1,5,3,1569.77,Hybrid,PrivateCloud,4,3,0
34121,Bank,United Kingdom,408,186.86,1.86,0.4,0.192,9.14,0,39,0,0,83,0.105,0,1,1,1,0,1,1,2,4,451.89,Vendor,PublicCloud,3,1,0
34122,Asset Manager,United States,1228,503.12,2.48,11.5,1.941,15.1,0,63,56,1,22,0.821,0,2,0,5,0,4,1,4,2,747.92,Hybrid,PublicCloud,4,3,1
34123,Bank,European Union,1863,328.99,3.72,4.42,0.965,2.92,0,62,46,1,58,0.274,0,5,1,2,0,5,1,3,4,781.95,Vendor,PublicCloud,3,1,1
34124,Insurance,United Kingdom,8324,1238.4,6.24,16.19,1.036,6.24,0,63,23,1,39,0.618,0,3,0,2,0,4,1,3,2,2302.06,Hybrid,On-Prem,7,2,0
34125,Asset Manager,Other,662,302.52,1.89,0.0,0.0,-2.37,1,27,2,0,86,0.022,0,1,1,1,0,1,0,3,2,616.17,Vendor,PublicCloud,3,2,0
34126,Fintech,European Union,271,180.31,1.53,0.71,0.418,13.61,0,38,27,1,63,0.45,1,4,1,4,2,5,1,1,5,5000.0,Vendor,On-Prem,0,2,0
34127,Hedge Fund,European Union,1578,847.48,2.41,4.88,0.45,8.21,0,40,8,0,75,0.087,0,1,0,1,4,1,0,3,1,633.48,Vendor,On-Prem,1,2,0
34128,Bank,United States,1533,439.88,2.62,5.16,1.267,5.83,0,60,51,0,59,0.742,0,2,1,1,0,1,0,4,5,1134.12,Vendor,On-Prem,4,1,1
34129,Fintech,European Union,1163,320.79,5.68,1.21,0.418,14.34,1,58,12,1,69,0.478,0,2,0,4,0,2,1,3,4,1623.86,Hybrid,On-Prem,3,1,0
34130,Fintech,European Union,1362,777.28,6.76,3.56,0.645,8.47,0,56,26,1,60,0.686,1,4,1,3,0,4,0,2,5,274.39,Hybrid,On-Prem,3,2,0
34131,Asset Manager,United Kingdom,3388,1366.09,5.36,14.64,1.329,1.99,0,41,35,1,67,0.849,0,1,0,1,3,2,1,2,4,1079.35,Vendor,On-Prem,6,4,0
34132,Fintech,European Union,1621,2185.66,5.5,35.34,1.558,14.83,0,78,62,1,48,0.414,1,5,1,5,0,5,1,4,2,657.98,Vendor,PublicCloud,6,3,1
34133,Bank,Other,4011,6135.1,3.84,38.25,0.649,12.4,1,51,31,0,43,0.285,0,3,1,4,0,5,1,3,1,611.9,Vendor,PublicCloud,4,0,0
34134,Credit Union,United States,1550,1370.52,2.12,4.77,0.379,-5.77,0,40,24,0,77,0.309,0,2,0,4,0,5,1,3,2,1355.94,Vendor,On-Prem,1,1,0
34135,Fintech,European Union,705,890.6,4.11,4.74,0.471,21.97,0,49,22,1,54,0.452,0,1,0,1,0,4,1,2,5,637.99,Hybrid,PrivateCloud,1,2,0
34136,Bank,Other,2314,321.68,2.14,1.2,0.382,4.96,0,25,0,0,93,0.038,0,1,0,1,4,1,0,1,1,448.65,Vendor,PublicCloud,1,0,0
34137,Fintech,United Kingdom,1500,1649.6,2.98,3.03,0.219,-8.42,1,65,38,0,51,0.28,0,2,1,2,3,1,0,1,3,1091.89,Vendor,PrivateCloud,4,0,0
34138,Bank,United Kingdom,4462,577.9,3.26,0.0,0.0,20.51,0,49,43,0,47,0.402,1,1,0,1,2,2,1,4,3,319.24,Hybrid,PublicCloud,1,1,0
34139,Bank,European Union,442,2556.26,5.15,33.66,1.129,3.61,1,59,50,0,49,0.2,1,2,1,1,0,2,1,4,2,792.47,Vendor,PrivateCloud,3,1,0
34140,Bank,Other,959,905.65,7.64,5.54,0.635,7.96,0,68,38,0,54,0.801,0,2,0,2,0,5,1,3,1,1124.63,Vendor,PublicCloud,2,4,0
34141,Bank,Other,1983,565.08,6.35,7.08,1.522,12.08,1,89,42,1,17,0.607,0,2,1,4,2,5,1,5,1,786.25,Hybrid,PublicCloud,5,5,1
34142,Bank,United States,500,471.35,5.87,2.56,0.558,26.28,0,57,4,1,67,0.19,1,4,0,4,0,4,1,1,4,1099.18,Vendor,PrivateCloud,1,1,0
34143,Fintech,Other,3260,4276.2,2.24,32.13,0.671,4.72,0,55,34,0,38,0.867,0,2,1,3,0,3,1,5,3,1361.51,In-house,On-Prem,5,1,1
34144,Asset Manager,European Union,529,146.22,4.69,1.07,0.819,10.64,1,80,42,1,65,0.747,0,3,1,2,0,2,1,4,3,1335.23,Vendor,PrivateCloud,4,3,0
34145,Asset Manager,United Kingdom,1323,70.5,2.73,0.04,0.06,3.74,1,46,15,1,75,0.292,1,1,0,2,1,1,0,1,2,495.86,In-house,On-Prem,2,1,0
34146,Bank,Other,1279,1265.28,7.0,19.08,1.407,10.33,1,86,50,1,44,0.309,1,3,0,3,0,3,0,4,3,372.76,Hybrid,PublicCloud,10,7,1
34147,Credit Union,Other,4503,7335.83,5.7,165.74,2.195,15.28,1,59,43,1,63,0.496,1,4,1,2,0,1,1,4,5,1094.42,Vendor,PrivateCloud,4,3,0
34148,Payment Processor,European Union,428,251.02,3.35,0.01,0.003,-2.16,0,57,3,0,79,0.224,1,2,0,1,0,2,1,1,1,576.76,Vendor,PrivateCloud,1,0,0
34149,Hedge Fund,United Kingdom,1644,1251.82,7.3,14.02,1.277,13.02,1,62,50,0,31,0.794,1,4,1,2,0,5,1,2,3,342.21,Hybrid,PrivateCloud,3,4,0
34150,Fintech,United Kingdom,1852,2978.29,2.6,8.94,0.312,8.74,1,77,37,0,67,0.208,1,3,1,2,0,2,1,4,1,277.75,In-house,On-Prem,4,1,1
34151,Asset Manager,United Kingdom,1637,871.27,4.91,8.97,1.214,17.08,0,54,59,1,51,0.364,1,3,0,4,1,5,1,5,4,723.4,Vendor,On-Prem,5,5,1
34152,Bank,European Union,7042,2069.07,5.22,56.6,2.58,0.84,1,100,93,1,16,0.971,0,3,1,3,0,2,1,5,4,2016.91,In-house,PrivateCloud,17,8,1
34153,Payment Processor,Other,612,507.21,6.48,1.29,0.237,21.55,0,48,10,0,77,0.259,0,1,0,2,0,1,1,3,3,1363.76,Hybrid,On-Prem,0,1,0
34154,Bank,United States,3015,1191.8,5.58,9.83,0.938,11.51,0,50,61,1,52,0.661,1,5,0,5,2,5,0,5,4,892.1,Vendor,PublicCloud,5,3,0
34155,Bank,Other,1928,1008.05,6.18,16.3,1.385,10.79,0,80,75,1,49,0.849,1,4,1,4,1,1,0,3,3,1449.9,Hybrid,PublicCloud,3,3,1
34156,Fintech,United Kingdom,412,393.62,4.19,2.98,0.697,-2.38,1,63,33,0,44,0.48,1,3,0,2,0,2,0,5,1,494.62,Hybrid,On-Prem,3,6,0
34157,Insurance,United States,1314,465.8,2.13,4.14,0.857,10.69,0,53,13,0,66,0.252,0,3,1,3,3,4,1,3,1,921.36,In-house,PublicCloud,2,0,0
34158,Insurance,United States,1426,499.6,5.76,4.63,0.839,10.55,1,57,32,0,49,0.538,0,3,1,2,0,2,1,5,4,2810.23,Vendor,On-Prem,3,0,0
34159,Bank,United Kingdom,964,144.22,4.74,0.16,0.13,7.06,1,63,31,0,67,0.09,0,1,1,2,0,1,1,4,1,520.16,Vendor,PrivateCloud,3,2,0
34160,Fintech,European Union,1362,314.59,3.55,2.78,0.922,6.99,0,45,42,0,39,0.461,0,3,0,1,1,1,0,3,2,428.14,Vendor,On-Prem,1,0,0
34161,Credit Union,United States,748,650.95,4.69,7.11,1.202,13.41,1,58,24,0,75,0.58,1,1,0,1,2,3,1,1,5,590.0,Vendor,PrivateCloud,2,1,0
34162,Brokerage/Dealer,European Union,401,511.16,4.53,1.58,0.377,0.74,0,28,29,0,59,0.166,0,1,0,2,2,1,0,1,1,1376.06,Vendor,PrivateCloud,1,1,0
34163,Insurance,European Union,2701,1512.55,3.71,21.44,1.27,17.1,0,42,20,0,89,0.346,1,4,1,2,0,3,1,3,4,2915.23,Hybrid,PrivateCloud,1,0,0
34164,Insurance,Other,610,322.82,4.05,1.55,0.55,7.05,0,64,33,0,76,0.297,0,2,0,3,1,2,1,4,2,1084.28,In-house,PublicCloud,4,2,0
34165,Bank,United States,1910,756.79,6.02,12.73,1.529,7.29,1,68,43,0,51,0.599,1,2,0,2,0,2,0,5,3,842.39,In-house,PublicCloud,5,2,1
34166,Bank,European Union,4781,675.44,3.08,9.04,1.275,11.13,1,75,55,0,59,0.52,1,5,1,4,0,2,1,5,2,382.75,In-house,PrivateCloud,9,0,1
34167,Bank,United States,3596,296.46,7.27,4.25,1.538,-0.37,1,87,89,1,22,0.914,1,1,0,3,0,2,0,3,2,1409.66,Hybrid,PublicCloud,7,2,1
34168,Fintech,United States,2582,1540.98,5.84,33.5,1.956,8.97,0,67,57,1,33,0.826,1,4,0,4,1,3,1,2,4,1491.73,Vendor,On-Prem,11,5,1
34169,Investment Bank,United States,5832,3740.96,4.08,29.71,0.806,3.06,1,69,49,0,39,0.61,1,4,1,4,1,5,0,5,2,973.4,In-house,PublicCloud,4,2,0
34170,Fintech,United States,2628,599.26,4.14,5.35,0.799,3.58,1,38,27,0,64,0.326,1,2,0,2,2,3,1,1,3,930.02,Vendor,PrivateCloud,3,5,0
34171,Bank,United States,1462,605.13,5.36,5.74,0.949,6.61,0,81,58,1,28,0.634,1,5,1,3,0,5,1,3,4,437.8,Hybrid,PublicCloud,6,2,1
34172,Fintech,United States,233,372.9,1.98,2.18,0.523,-4.46,0,56,3,0,71,0.026,0,2,1,1,0,4,0,3,1,333.87,Vendor,On-Prem,1,1,0
34173,Bank,United States,662,1560.43,1.45,12.55,0.92,18.65,0,39,0,1,89,0.085,0,2,0,3,0,5,1,4,5,644.44,Vendor,On-Prem,1,1,0
34174,Investment Bank,European Union,695,522.83,3.23,2.9,0.492,0.09,1,78,51,1,46,0.346,0,3,1,2,0,4,1,4,1,1612.14,Hybrid,On-Prem,3,1,0
34175,Bank,European Union,2968,1463.78,4.44,26.91,1.362,1.36,1,69,62,1,42,0.963,0,3,0,4,3,3,1,2,3,969.53,Vendor,PublicCloud,6,1,1
34176,Fintech,United Kingdom,1905,2226.48,5.89,21.63,0.991,8.19,0,54,25,0,72,0.658,0,4,1,3,0,4,1,4,3,554.98,In-house,PrivateCloud,5,4,0
34177,Asset Manager,United States,2721,449.05,7.14,7.63,1.697,11.63,1,63,54,0,65,0.578,0,1,0,1,0,1,0,5,3,1445.87,Vendor,PublicCloud,5,0,0
34178,Bank,United Kingdom,720,2235.82,5.24,4.15,0.179,1.58,0,53,50,0,57,0.292,1,4,1,3,0,4,1,5,1,763.9,Hybrid,PublicCloud,5,0,0
34179,Bank,United Kingdom,1519,815.88,1.59,10.76,1.323,13.35,1,57,32,0,56,0.302,0,3,0,2,1,3,1,1,4,890.28,Vendor,PublicCloud,3,3,0
34180,Insurance,Other,1604,710.97,5.99,5.83,0.828,6.79,1,69,53,1,53,0.407,0,1,0,1,2,1,1,4,3,547.45,Vendor,PrivateCloud,6,4,0
34181,Bank,European Union,1562,663.67,6.43,4.99,0.786,1.21,1,91,47,1,48,0.609,0,4,1,3,0,5,0,3,1,888.91,Vendor,PublicCloud,8,2,1
34182,Insurance,United States,4078,940.32,2.74,10.53,1.123,11.07,0,72,43,1,57,0.662,1,3,0,2,0,4,1,3,5,972.96,Vendor,PrivateCloud,4,4,1
34183,Investment Bank,United States,1074,250.2,4.56,2.1,0.762,5.43,0,42,27,0,61,0.222,0,4,1,1,2,5,1,1,5,1566.74,Vendor,On-Prem,1,0,0
34184,Bank,United Kingdom,2699,354.53,3.28,2.79,0.65,3.76,0,40,17,0,52,0.435,1,4,1,4,0,1,0,4,4,802.21,Vendor,PrivateCloud,1,1,0
34185,Fintech,United Kingdom,2902,5544.7,3.06,86.23,1.505,13.5,1,70,28,1,61,0.515,1,5,1,5,0,5,1,2,5,1980.82,Hybrid,On-Prem,6,3,0
34186,Credit Union,European Union,846,150.46,2.69,0.31,0.171,-2.14,0,57,26,0,73,0.278,1,5,1,5,0,5,1,2,2,492.07,Vendor,PrivateCloud,1,1,0
34187,Fintech,European Union,6494,2120.91,6.61,40.08,1.825,12.16,0,100,93,1,15,0.863,1,5,1,5,0,5,1,5,5,1198.05,Vendor,On-Prem,13,7,1
34188,RegTech,European Union,892,158.96,2.65,0.4,0.303,3.64,1,62,43,0,45,0.188,0,1,0,2,3,1,1,3,1,533.71,Vendor,PrivateCloud,3,1,0
34189,Bank,Other,1819,392.94,5.66,7.52,1.671,11.38,1,54,57,1,61,0.755,1,5,1,5,0,4,1,3,2,1008.07,In-house,PublicCloud,6,3,1
34190,Investment Bank,United States,5183,3224.08,4.21,52.7,1.367,10.89,1,61,63,0,36,0.735,0,5,1,4,1,5,0,5,3,836.12,Vendor,PrivateCloud,6,4,0
34191,Asset Manager,United States,3747,2082.8,5.77,47.47,2.243,12.13,1,94,87,1,10,0.751,1,4,0,4,0,4,0,4,3,860.8,In-house,PrivateCloud,14,5,1
34192,Brokerage/Dealer,Other,2170,362.58,6.12,4.85,1.258,15.89,1,86,70,1,38,0.861,0,5,0,5,0,5,1,5,5,1349.52,Hybrid,PublicCloud,7,9,0
34193,Bank,United Kingdom,5001,3957.69,6.7,73.13,2.091,7.13,1,98,75,1,18,0.855,0,5,1,1,0,1,1,5,4,1308.71,Hybrid,PrivateCloud,9,8,1
34194,Bank,European Union,532,271.18,2.13,1.56,0.523,17.18,1,47,48,1,62,0.637,1,2,0,2,2,2,1,2,4,1341.05,Vendor,PublicCloud,2,2,0
34195,Bank,Other,875,652.29,4.25,1.93,0.289,8.1,1,84,47,1,42,0.503,1,2,0,1,0,4,1,4,1,1182.62,Vendor,PublicCloud,2,0,0
34196,Credit Union,Other,1363,879.58,5.54,3.99,0.526,6.71,1,69,40,1,52,0.733,0,4,1,3,0,5,0,5,3,1059.63,Hybrid,PublicCloud,1,2,0
34197,Fintech,European Union,1415,173.12,3.5,1.51,0.845,12.21,1,56,27,1,65,0.677,1,2,1,4,0,3,1,4,3,750.0,Vendor,PrivateCloud,5,1,0
34198,Credit Union,Other,2394,647.37,2.9,4.23,0.521,8.83,0,45,34,0,62,0.212,1,2,1,1,1,2,0,4,2,2238.04,Hybrid,PublicCloud,5,5,0
34199,Bank,European Union,479,482.21,5.9,0.61,0.141,3.81,0,98,52,1,39,0.529,1,1,1,1,1,1,0,2,2,844.6,Vendor,PrivateCloud,6,4,0
34200,Bank,United States,1551,965.28,6.92,28.68,1.915,3.73,1,73,65,1,43,0.835,1,5,1,5,0,4,0,3,5,391.85,Vendor,On-Prem,7,3,1
34201,Bank,Other,482,1405.29,1.38,2.75,0.225,6.51,0,48,18,0,58,0.085,1,4,0,3,0,1,0,1,2,678.69,Hybrid,On-Prem,3,3,0
34202,Insurance,Other,1303,462.33,5.19,4.45,0.771,13.0,0,63,73,0,33,0.66,1,5,1,5,0,4,1,5,5,650.55,Hybrid,On-Prem,4,6,0
34203,Payment Processor,European Union,1090,1141.82,5.63,27.77,2.056,14.95,1,74,42,1,46,0.495,1,2,1,5,0,3,1,4,5,1761.45,Hybrid,On-Prem,4,5,1
34204,Fintech,United Kingdom,1242,499.11,5.16,8.47,2.008,5.63,1,100,76,1,34,0.918,1,5,1,5,0,4,1,5,3,1086.23,In-house,PrivateCloud,13,9,1
34205,Credit Union,Other,3998,2259.31,4.77,25.98,1.119,-0.04,0,58,42,1,44,0.553,1,5,1,5,0,4,1,3,3,1291.45,In-house,On-Prem,7,2,0
34206,Bank,United Kingdom,1065,578.36,4.39,2.85,0.571,9.41,0,20,12,0,69,0.424,1,4,1,5,0,4,1,2,3,1255.49,Hybrid,On-Prem,4,1,0
34207,Asset Manager,European Union,2670,1997.85,4.9,14.15,0.862,11.73,0,68,57,0,45,0.609,1,3,1,5,0,5,1,3,4,240.53,Vendor,PrivateCloud,4,1,0
34208,Investment Bank,United States,3513,436.61,5.22,4.45,1.1,9.68,0,84,80,1,33,0.869,1,5,1,5,0,4,1,1,5,560.78,In-house,PublicCloud,5,6,1
34209,Bank,United States,1452,1530.58,5.04,11.32,0.534,12.11,0,58,34,0,49,0.446,0,1,0,1,0,2,0,5,1,428.48,Vendor,PublicCloud,5,0,0
34210,Bank,United Kingdom,209,85.79,3.62,0.0,0.0,6.2,0,14,0,0,74,0.044,0,3,1,2,0,5,1,1,1,700.91,Vendor,PrivateCloud,0,1,0
34211,Fintech,European Union,878,389.27,2.21,0.9,0.203,9.79,0,33,1,0,86,0.062,0,1,0,1,0,1,1,1,4,976.84,Hybrid,PrivateCloud,1,2,0
34212,Bank,Other,1611,2593.84,5.48,37.13,1.464,19.37,1,88,56,1,39,0.691,1,3,1,5,0,3,1,1,5,1496.41,Hybrid,On-Prem,5,7,1
34213,Brokerage/Dealer,United States,578,427.38,2.22,2.24,0.435,4.56,1,44,10,0,100,0.386,0,1,0,4,0,3,0,3,2,966.55,Hybrid,PublicCloud,2,2,0
34214,Hedge Fund,European Union,1892,1433.71,4.46,15.33,1.363,2.32,0,40,44,1,65,0.908,1,3,1,3,0,2,1,1,5,1219.46,Hybrid,PublicCloud,3,4,0
34215,Investment Bank,Other,289,292.72,3.39,0.0,0.0,8.72,0,55,22,0,77,0.252,1,3,1,3,0,4,1,2,1,1015.18,Vendor,On-Prem,0,2,0
34216,Investment Bank,Other,466,246.81,4.97,2.47,1.156,18.1,1,86,44,1,59,0.811,1,5,1,4,0,4,1,5,4,280.42,Hybrid,PrivateCloud,8,2,1
34217,Bank,European Union,625,187.72,3.76,0.0,0.0,3.98,0,54,30,1,84,0.168,0,1,0,1,0,2,1,2,1,569.93,Vendor,PublicCloud,4,2,0
34218,Bank,Other,1455,482.18,5.89,3.67,0.888,6.54,0,91,61,1,53,0.947,1,4,1,5,1,3,0,4,4,1547.23,Hybrid,PublicCloud,14,4,1
34219,Payment Processor,Other,2687,3288.06,6.21,58.03,1.311,1.54,1,70,29,0,49,0.266,0,5,1,4,0,2,1,1,3,867.28,In-house,PublicCloud,5,5,0
34220,Insurance,European Union,2917,1263.31,5.14,4.68,0.385,-10.41,1,75,58,1,20,0.448,1,4,0,2,2,4,1,5,1,271.71,In-house,On-Prem,3,2,0
34221,Asset Manager,Other,2414,7468.4,4.45,127.36,1.792,25.49,0,58,41,0,42,0.636,1,5,1,5,0,5,1,4,4,1179.54,Hybrid,PublicCloud,6,3,1
34222,Investment Bank,United Kingdom,4271,8005.81,5.44,63.34,1.041,9.87,0,58,18,0,71,0.385,1,3,0,3,0,2,1,5,5,1288.39,Vendor,On-Prem,2,1,0
34223,Fintech,European Union,2559,643.85,5.98,10.55,1.779,27.91,1,62,34,1,54,0.58,1,1,1,3,0,3,1,4,5,652.74,Hybrid,On-Prem,4,3,1
34224,Bank,United States,480,927.05,5.55,3.23,0.386,0.08,0,93,54,0,90,0.263,0,1,1,1,0,2,0,4,1,937.83,Vendor,PublicCloud,13,1,0
34225,Payment Processor,Other,2205,5458.14,5.47,73.73,1.481,15.68,1,73,54,1,43,0.86,1,3,0,2,2,3,1,4,5,1325.27,Vendor,PrivateCloud,8,3,0
34226,Fintech,United States,1320,221.93,8.25,1.58,0.599,5.9,0,67,63,1,44,0.765,0,1,0,3,0,1,1,3,2,408.77,Vendor,PublicCloud,9,4,0
34227,Payment Processor,United States,1887,1326.56,5.38,17.74,1.453,5.01,1,93,80,1,47,0.836,1,5,1,5,0,5,1,5,2,1295.44,Hybrid,PublicCloud,12,4,1
34228,Fintech,United Kingdom,1781,719.49,4.71,0.54,0.088,7.73,0,45,39,1,47,0.423,0,2,0,1,6,2,1,2,3,386.42,Vendor,PublicCloud,1,1,0
34229,Bank,United States,2614,1190.59,4.96,2.69,0.258,10.73,0,45,40,0,48,0.492,0,4,0,2,0,4,0,2,2,561.52,In-house,PublicCloud,1,0,0
34230,Bank,Other,323,511.41,3.88,3.09,0.591,3.57,0,55,51,0,64,0.678,1,2,0,2,0,2,0,5,5,1439.52,Vendor,PublicCloud,4,2,0
34231,Investment Bank,Other,1050,1869.13,3.26,7.13,0.346,13.86,1,60,46,1,82,0.826,0,2,1,4,0,5,0,3,4,1522.51,Hybrid,PublicCloud,4,2,0
34232,Insurance,Other,763,3593.84,6.68,8.34,0.17,-5.07,1,72,27,0,89,0.405,1,2,0,1,3,4,1,1,2,763.85,Vendor,On-Prem,1,1,0
34233,Fintech,United Kingdom,479,272.25,4.27,3.18,1.144,0.41,0,40,40,0,37,0.605,0,1,0,1,0,2,0,4,2,408.03,Hybrid,On-Prem,2,2,0
34234,Fintech,United States,7730,6137.56,5.67,87.92,1.962,8.12,1,53,36,1,64,0.661,0,4,0,1,0,2,1,1,3,447.04,Vendor,On-Prem,4,5,1
34235,Insurance,United States,1530,944.05,7.32,8.15,0.774,12.24,0,73,65,1,52,0.92,0,4,1,4,0,2,1,3,5,2666.58,In-house,On-Prem,4,3,1
34236,Bank,European Union,820,161.45,5.16,1.74,1.03,-1.83,1,72,35,0,61,0.233,1,4,1,4,4,4,1,5,1,1483.61,Hybrid,On-Prem,3,2,0
34237,Fintech,United States,1495,847.09,6.43,5.77,0.694,9.4,0,92,83,1,26,0.839,0,2,0,5,2,4,0,5,1,1194.93,Vendor,PublicCloud,3,3,1
34238,Bank,Other,4738,7800.79,5.45,11.98,0.108,3.36,1,65,9,0,78,0.367,0,2,1,4,0,4,0,2,2,331.7,In-house,On-Prem,6,2,0
34239,Fintech,Other,1268,1177.18,4.9,5.32,0.483,1.93,0,98,49,1,76,0.787,0,1,0,2,2,3,0,5,1,2126.05,Vendor,On-Prem,4,3,0
34240,Insurance,United States,2139,3593.59,4.93,47.17,1.364,11.3,1,76,67,0,22,0.945,0,4,0,4,1,3,0,4,4,1458.84,In-house,PublicCloud,8,5,1
34241,Bank,European Union,695,340.27,2.91,0.12,0.036,4.84,0,44,13,0,69,0.165,0,1,0,1,0,2,1,1,3,368.33,Hybrid,PublicCloud,2,3,0
34242,Fintech,United Kingdom,2949,555.87,4.14,5.2,0.768,13.84,0,47,43,0,50,0.825,0,5,1,5,0,4,0,5,5,516.76,Hybrid,PublicCloud,2,1,0
34243,Fintech,United States,5192,9517.03,6.92,194.79,1.735,10.34,0,88,96,1,6,0.95,0,5,1,5,0,5,1,5,5,1084.79,In-house,PublicCloud,15,11,1
34244,Bank,European Union,688,483.27,5.23,0.55,0.108,4.07,1,52,33,1,59,0.103,1,2,1,3,0,1,0,3,1,504.85,In-house,PrivateCloud,4,1,0
34245,RegTech,Other,1019,3592.35,5.48,24.95,0.805,16.02,0,44,27,1,70,0.38,0,3,0,1,0,2,0,3,4,490.89,Hybrid,On-Prem,2,1,0
34246,Bank,Other,2066,5461.63,5.67,98.82,1.925,20.33,1,74,72,1,37,0.971,0,5,1,5,0,2,0,3,5,2578.75,In-house,PublicCloud,7,5,1
34247,Asset Manager,United States,2468,1006.43,1.47,6.67,0.621,5.03,0,57,38,0,37,0.359,1,3,0,1,0,2,1,2,4,661.76,Hybrid,PublicCloud,3,1,0
34248,Bank,United Kingdom,1622,899.77,3.44,2.35,0.321,5.27,0,42,8,0,70,0.273,1,5,0,4,1,5,1,2,2,1066.18,Hybrid,PrivateCloud,4,0,0
34249,Payment Processor,European Union,556,88.14,2.66,0.22,0.309,4.72,1,48,9,1,81,0.107,0,2,1,3,0,4,1,2,3,628.54,Hybrid,PrivateCloud,2,1,0
34250,Credit Union,United Kingdom,1025,655.11,3.5,0.06,0.01,6.09,1,83,60,0,65,0.691,1,2,0,3,0,2,1,4,1,598.31,In-house,PublicCloud,4,2,0
34251,Fintech,United Kingdom,3355,1019.86,2.14,12.39,1.067,15.15,1,74,33,1,76,0.378,0,4,1,3,0,5,0,5,4,855.81,In-house,PrivateCloud,1,3,1
34252,Payment Processor,European Union,3660,9082.62,6.32,62.75,0.781,16.73,1,77,33,0,30,0.802,0,3,1,2,4,1,1,4,4,623.71,In-house,PublicCloud,7,1,1
34253,Bank,European Union,434,363.58,6.94,3.18,0.823,8.59,1,63,35,1,50,0.458,0,2,0,3,0,1,1,3,5,1113.1,Hybrid,PrivateCloud,2,2,0
34254,Bank,European Union,2442,3590.52,4.44,82.03,2.447,17.55,1,89,77,1,31,0.919,1,5,1,4,0,5,0,5,5,2610.58,In-house,On-Prem,12,8,1
34255,Bank,Other,1817,253.47,3.93,2.25,0.877,4.59,0,59,52,1,45,0.72,1,5,0,4,0,5,0,4,5,493.64,Hybrid,PublicCloud,4,3,1
34256,Bank,United Kingdom,1248,513.97,2.74,4.69,0.813,16.8,0,41,12,0,86,0.285,1,1,0,2,2,5,1,2,5,526.34,Vendor,PrivateCloud,1,1,0
34257,Fintech,European Union,1858,422.61,7.67,4.94,1.316,12.18,0,77,61,0,37,0.453,1,5,0,4,2,5,1,5,1,277.68,Hybrid,PrivateCloud,5,1,1
34258,Fintech,United States,1115,379.08,5.59,1.41,0.39,2.0,0,51,60,0,48,0.106,0,1,1,1,0,1,1,2,1,351.26,In-house,PublicCloud,3,0,0
34259,Fintech,Other,6816,3983.46,5.64,37.88,1.156,0.43,1,92,76,1,27,0.647,0,1,0,2,0,1,0,4,1,644.9,Vendor,On-Prem,12,6,0
34260,Investment Bank,Other,2655,1385.21,5.02,11.27,0.942,17.54,0,80,68,0,48,0.446,1,4,1,4,2,1,0,2,2,1462.97,In-house,PrivateCloud,6,4,1
34261,Bank,Other,1870,909.31,4.21,7.0,0.815,8.68,1,66,46,0,49,0.626,0,4,1,4,1,5,1,4,2,694.05,Vendor,On-Prem,8,1,0
34262,Bank,European Union,1008,2347.15,4.14,0.0,0.0,10.98,0,12,17,0,77,0.184,0,2,0,4,0,4,1,1,2,639.03,Hybrid,PrivateCloud,1,2,0
34263,Fintech,European Union,1764,332.58,4.85,4.04,1.155,13.77,1,57,35,1,72,0.414,1,5,0,5,0,3,1,4,5,554.02,Hybrid,PrivateCloud,4,1,0
34264,Fintech,United States,2550,873.53,5.67,6.09,0.687,17.61,1,88,62,0,32,0.547,1,4,1,4,3,4,0,4,1,714.48,Hybrid,PublicCloud,5,2,1
34265,Bank,United States,1809,803.69,4.37,5.85,0.585,-11.19,1,57,38,0,62,0.681,0,5,0,2,0,5,1,1,1,892.46,Vendor,PublicCloud,5,1,0
34266,Bank,United States,1746,448.87,5.1,3.3,0.509,13.13,1,64,41,0,60,0.155,1,4,0,5,0,5,0,3,3,846.06,Vendor,PublicCloud,3,2,0
34267,Insurance,United States,2124,782.51,4.15,0.34,0.037,8.4,0,54,26,0,61,0.427,1,2,0,3,0,1,0,1,5,738.24,Vendor,PrivateCloud,3,0,0
34268,Bank,European Union,2541,1060.25,5.14,5.49,0.562,6.12,0,62,37,0,31,0.726,1,3,0,2,0,5,0,1,5,1551.47,Vendor,PrivateCloud,5,4,0
34269,Brokerage/Dealer,United Kingdom,2389,542.28,4.51,12.78,1.967,-0.87,1,78,92,1,28,0.756,1,2,0,2,0,3,1,3,4,842.71,In-house,PrivateCloud,3,2,1
34270,Bank,United Kingdom,2788,2019.86,5.32,29.24,1.896,-0.7,0,77,69,1,40,0.7,1,2,1,4,0,3,1,5,3,398.61,Hybrid,On-Prem,6,5,1
